"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Poa trivialis L."	"2cd4p9h.xt7"	"2cd4p9h.xt7"	"Poa trivialis L."	6	6	"Poa trivialis"				
"Polygala calcarea F.W.Schultz"	"2cd4p9h.xta"	"2cd4p9h.xta"	"Polygala calcarea F.W.Schultz"	8	8	"Polygala calcarea"				
"Polygonum arenastrum Boreau"	"2cd4p9h.xtd"	"2cd4p9h.xtd"	"Polygonum arenastrum Boreau"	7	7	"Polygonum arenastrum"				
"Potamogeton acutifolius Link"	"2cd4p9h.xtm"	"2cd4p9h.xtm"	"Potamogeton acutifolius Link"	7	7	"Potamogeton acutifolius"				
"Potamogeton compressus L."	"2cd4p9h.xtp"	"2cd4p9h.xtp"	"Potamogeton compressus L."	7	7	"Potamogeton compressus"				
"Potamogeton crispus L."	"2cd4p9h.xts"	"2cd4p9h.xts"	"Potamogeton crispus L."	7	7	"Potamogeton crispus"				
"Potamogeton gramineus x perfoliatus = P. x nitens Weber"	"2cd4p9h.xz0"	"2cd4p9h.xz0"	"Potamogeton gramineus x perfoliatus = P. x nitens Weber"	6	6	"Potamogeton gramineus x perfoliatus = P. x nitens"				
"Potentilla sterilis (L.) Garcke"	"2cd4p9h.xz6"	"2cd4p9h.xz6"	"Potentilla sterilis (L.) Garcke"	5	5	"Potentilla sterilis"				
"Prunus avium (L.) L."	"2cd4p9h.xzf"	"2cd4p9h.xzf"	"Prunus avium (L.) L."	6	6	"Prunus avium"				
"Prunus cerasifera Ehrh."	"2cd4p9h.xzv"	"2cd4p9h.xzv"	"Prunus cerasifera Ehrh."	7	7	"Prunus cerasifera"				
"Prunus domestica L."	"2cd4p9h.xzx"	"2cd4p9h.xzx"	"Prunus domestica L."	7	7	"Prunus domestica"				
"Puccinellia distans (Jacq.) Parl."	"2cd4p9h.xzr"	"2cd4p9h.xzr"	"Puccinellia distans (Jacq.) Parl."	7	7	"Puccinellia distans"				
"Raphanus raphanistrum L. subsp. raphanistrum"	"2cd4p9h.m08"	"2cd4p9h.m08"	"Raphanus raphanistrum L. subsp. raphanistrum"	6	6	"Raphanus raphanistrum subsp. raphanistrum"				
"Ribes rubrum L."	"2cd4p9h.m0h"	"2cd4p9h.m0h"	"Ribes rubrum L."	7	7	"Ribes rubrum"				
"Rorippa sylvestris (L.) Besser"	"2cd4p9h.m0k"	"2cd4p9h.m0k"	"Rorippa sylvestris (L.) Besser"	7	7	"Rorippa sylvestris"				
"Rubus caesius L."	"2cd4p9h.m0q"	"2cd4p9h.m0q"	"Rubus caesius L."	7	7	"Rubus caesius"				
"Rubus idaeus L."	"2cd4p9h.m0t"	"2cd4p9h.m0t"	"Rubus idaeus L."	5	5	"Rubus idaeus"				
"Rumex pseudoalpinus Höfft"	"2cd4p9h.m11"	"2cd4p9h.7hwehy"	"Rumex pseudoalpinus Höfft"	7	7	"Rumex pseudoalpinus"				
"Rumex longifolius DC."	"2cd4p9h.m1a"	"2cd4p9h.m1a"	"Rumex longifolius DC."	7	7	"Rumex longifolius"				
"Rumex obtusifolius L."	"2cd4p9h.m1d"	"2cd4p9h.m1d"	"Rumex obtusifolius L."	7	7	"Rumex obtusifolius"				
"Rumex pulcher L."	"2cd4p9h.m1g"	"2cd4p9h.m1g"	"Rumex pulcher L."	7	7	"Rumex pulcher"				
"Ruppia maritima L."	"2cd4p9h.m1m"	"2cd4p9h.m1m"	"Ruppia maritima L."	8	8	"Ruppia maritima"				
"Sagina nivalis (Lindblom) Fr."	"2cd4p9h.m1p"	"2cd4p9h.m1p"	"Sagina nivalis (Lindblom) Fr."	8	8	"Sagina nivalis"				
"Sagina maritima Don"	"2cd4p9h.m1s"	"2cd4p9h.m1s"	"Sagina maritima Don"	7	7	"Sagina maritima"				
"Sagina procumbens L."	"2cd4p9h.m20"	"2cd4p9h.m20"	"Sagina procumbens L."	6	6	"Sagina procumbens"				
"Salicornia europaea L. s.s."	"2cd4p9h.m23"	"2cd4p9h.m23"	"Salicornia europaea L. s.s."	8	8	"Salicornia europaea"	"s.s."			
"Salicornia fragilis P.W.Ball & Tutin"	"2cd4p9h.m26"	"2cd4p9h.m26"	"Salicornia fragilis P.W.Ball & Tutin"	8	8	"Salicornia fragilis"				
"Salix phylicifolia L."	"2cd4p9h.m2f"	"2cd4p9h.m2f"	"Salix phylicifolia L."	5	5	"Salix phylicifolia"				
"Salix purpurea L."	"2cd4p9h.m2v"	"2cd4p9h.m2v"	"Salix purpurea L."	7	7	"Salix purpurea"				
"Cytisus scoparius (L.) Link"	"2cd4p9h.m2y"	"2cd4p9h.m2y"	"Cytisus scoparius (L.) Link"	4	4	"Cytisus scoparius"				
"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla"	"2cd4p9h.m35"	"2cd4p9h.m35"	"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla"	8	8	"Schoenoplectus tabernaemontani"				
"Schoenus nigricans L."	"2cd4p9h.m3b"	"2cd4p9h.m3b"	"Schoenus nigricans L."	7	7	"Schoenus nigricans"				
"Scilla autumnalis L."	"2cd4p9h.m3e"	"2cd4p9h.m3e"	"Scilla autumnalis L."	6	6	"Scilla autumnalis"				
"Scilla verna Huds."	"2cd4p9h.m3h"	"2cd4p9h.m3h"	"Scilla verna Huds."	5	5	"Scilla verna"				
"Scleranthus annuus L."	"2cd4p9h.m3k"	"2cd4p9h.m3k"	"Scleranthus annuus L."	4	4	"Scleranthus annuus"				
"Silaum silaus (L.) Schinz & Thell."	"2cd4p9h.m41"	"2cd4p9h.m41"	"Silaum silaus (L.) Schinz & Thell."	7	7	"Silaum silaus"				
"Sisyrinchium bermudiana L."	"2cd4p9h.m4d"	"2cd4p9h.m4d"	"Sisyrinchium bermudiana L."	6	6	"Sisyrinchium bermudiana"				
"Solanum dulcamara L."	"2cd4p9h.m4g"	"2cd4p9h.m4g"	"Solanum dulcamara L."	7	7	"Solanum dulcamara"				
"Sonchus arvensis L."	"2cd4p9h.m4w"	"2cd4p9h.m4w"	"Sonchus arvensis L."	7	7	"Sonchus arvensis"				
"Sorbus leyana Wilmott"	"2cd4p9h.m4p"	"2cd4p9h.m4p"	"Sorbus leyana Wilmott"	8	8	"Sorbus leyana"				
"Spiranthes romanzoffiana Cham."	"2cd4p9h.m4s"	"2cd4p9h.m4s"	"Spiranthes romanzoffiana Cham."	6	6	"Spiranthes romanzoffiana"				
"Subularia aquatica L."	"2cd4p9h.m56"	"2cd4p9h.m56"	"Subularia aquatica L."	5	5	"Subularia aquatica"				
"Symphoricarpos albus (L.) S.F.Blake"	"2cd4p9h.m59"	"2cd4p9h.m59"	"Symphoricarpos albus (L.) S.F.Blake"	6	6	"Symphoricarpos albus"				
"Symphytum officinale L."	"2cd4p9h.m5c"	"2cd4p9h.m5c"	"Symphytum officinale L."	7	7	"Symphytum officinale"				
"Symphytum asperum x officinale = S. x uplandicum Nyman"	"2cd4p9h.m5f"	"2cd4p9h.m5f"	"Symphytum asperum x officinale = S. x uplandicum Nyman"	7	7	"Symphytum asperum x officinale = S. x uplandicum"				
"Tamus communis L."	"2cd4p9h.m5x"	"2cd4p9h.m5x"	"Tamus communis L."	7	7	"Tamus communis"				
"Trifolium repens L."	"2cd4p9h.m5y"	"2cd4p9h.m5y"	"Trifolium repens L."	6	6	"Trifolium repens"				
"Triglochin maritimum L."	"2cd4p9h.m5z"	"2cd4p9h.6ybqz1"	"Triglochin maritimum L."	7	7	"Triglochin maritimum"				
"Trinia glauca (L.) Dumort."	"2cd4p9h.m65"	"2cd4p9h.m65"	"Trinia glauca (L.) Dumort."	8	8	"Trinia glauca"				
"Utricularia australis R.Br."	"2cd4p9h.m6b"	"2cd4p9h.m6b"	"Utricularia australis R.Br."	5	5	"Utricularia australis"				
"Valeriana dioica L."	"2cd4p9h.m6n"	"2cd4p9h.m6n"	"Valeriana dioica L."	6	6	"Valeriana dioica"				
"Verbascum nigrum L."	"2cd4p9h.m6t"	"2cd4p9h.m6t"	"Verbascum nigrum L."	7	7	"Verbascum nigrum"				
"Verbena officinalis L."	"2cd4p9h.m71"	"2cd4p9h.m71"	"Verbena officinalis L."	7	7	"Verbena officinalis"				
"Veronica agrestis L."	"2cd4p9h.m74"	"2cd4p9h.m74"	"Veronica agrestis L."	6	6	"Veronica agrestis"				
"Veronica triphyllos L."	"2cd4p9h.m77"	"2cd4p9h.m77"	"Veronica triphyllos L."	7	7	"Veronica triphyllos"				
"Veronica verna L."	"2cd4p9h.m7a"	"2cd4p9h.m7a"	"Veronica verna L."	5	5	"Veronica verna"				
"Viburnum opulus L."	"2cd4p9h.m7d"	"2cd4p9h.m7d"	"Viburnum opulus L."	6	6	"Viburnum opulus"				
"Viola palustris L."	"2cd4p9h.m7w"	"2cd4p9h.m7w"	"Viola palustris L."	3	3	"Viola palustris"				
"Viola reichenbachiana Jord. ex Boreau"	"2cd4p9h.m7m"	"2cd4p9h.m7m"	"Viola reichenbachiana Jord. ex Boreau"	7	7	"Viola reichenbachiana"				
"Salicornia L."	"2cd4p9h.m7s"	"2cd4p9h.m7s"	"Salicornia L."	8	8	"Salicornia"				
"Atriplex longipes Drejer"	"2cd4p9h.m83"	"2cd4p9h.m83"	"Atriplex longipes Drejer"	7	7	"Atriplex longipes"				
"Gagea bohemica (Zauschn.) Schult. & Schult.f."	"2cd4p9h.m86"	"2cd4p9h.m86"	"Gagea bohemica (Zauschn.) Schult. & Schult.f."	5	5	"Gagea bohemica"				
"Cicerbita macrophylla (Willd.) Wallr."	"2cd4p9h.m92"	"2cd4p9h.m92"	"Cicerbita macrophylla (Willd.) Wallr."	6	6	"Cicerbita macrophylla"				
"Pinus contorta Douglas ex Loudon"	"2cd4p9h.m9b"	"2cd4p9h.m9b"	"Pinus contorta Douglas ex Loudon"	5	5	"Pinus contorta"				
"Arctium minus (Hill) Bernh. s.s."	"2cd4p9h.m9e"	"2cd4p9h.m9e"	"Arctium minus (Hill) Bernh. s.s."	7	7	"Arctium minus"	"s.s."			
"Solidago gigantea Aiton"	"2cd4p9h.m9q"	"2cd4p9h.m9q"	"Solidago gigantea Aiton"	5	5	"Solidago gigantea"				
"Rorippa islandica (Oeder ex Gunnerus) Borbás s.s."	"2cd4p9h.mb3"	"2cd4p9h.mb3"	"Rorippa islandica (Oeder ex Gunnerus) Borbás s.s."	7	7	"Rorippa islandica"	"s.s."			
"Sagina apetala Ard."	"2cd4p9h.mbf"	"2cd4p9h.mbf"	"Sagina apetala Ard."	6	6	"Sagina apetala"				
"Campanula portenschlagiana Schult."	"2cd4p9h.mcb"	"2cd4p9h.mcb"	"Campanula portenschlagiana Schult."	7	7	"Campanula portenschlagiana"				
"Avena sativa L."	"2cd4p9h.mh0"	"2cd4p9h.mh0"	"Avena sativa L."	7	7	"Avena sativa"				
"Pilosella flagellaris (Willd.) P.D.Sell & C.West subsp. flagellaris"	"2cd4p9h.mvt"	"2cd4p9h.mvt"	"Pilosella flagellaris (Willd.) P.D.Sell & C.West subsp. flagellaris"	7	7	"Pilosella flagellaris subsp. flagellaris"				
"Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip."	"2cd4p9h.mwp"	"2cd4p9h.mwp"	"Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip."	8	8	"Pilosella peleteriana"				
"Oenothera L."	"2cd4p9h.n1x"	"2cd4p9h.n1x"	"Oenothera L."	6	6	"Oenothera"				
"Coincya monensis (L.) Greuter & Burdet"	"2cd4p9h.n7x"	"2cd4p9h.n7x"	"Coincya monensis (L.) Greuter & Burdet"	6	6	"Coincya monensis"				
"Gladiolus communis L."	"2cd4p9h.n85"	"2cd4p9h.n85"	"Gladiolus communis L."	5	5	"Gladiolus communis"				
"Elymus caninus (L.) L."	"2cd4p9h.nbq"	"2cd4p9h.nbq"	"Elymus caninus (L.) L."	7	7	"Elymus caninus"				
"Trifolium incarnatum L."	"2cd4p9h.nvm"	"2cd4p9h.nvm"	"Trifolium incarnatum L."	5	5	"Trifolium incarnatum"				
"Alchemilla acutiloba Opiz"	"2cd4p9h.nqq"	"2cd4p9h.nqq"	"Alchemilla acutiloba Opiz"	6	6	"Alchemilla acutiloba"				
"Crepis foetida L."	"2cd4p9h.nqt"	"2cd4p9h.nqt"	"Crepis foetida L."	6	6	"Crepis foetida"				
"Erica mackaiana Bab."	"2cd4p9h.nr7"	"2cd4p9h.nr7"	"Erica mackaiana Bab."	2	2	"Erica mackaiana"				
"Solanum sarrachoides Sendtn."	"2cd4p9h.nrs"	"2cd4p9h.nrs"	"Solanum sarrachoides Sendtn."	7	7	"Solanum sarrachoides"				
"Trifolium strictum L."	"2cd4p9h.ns0"	"2cd4p9h.ns0"	"Trifolium strictum L."	5	5	"Trifolium strictum"				
"Lactuca saligna L."	"2cd4p9h.ns6"	"2cd4p9h.ns6"	"Lactuca saligna L."	7	7	"Lactuca saligna"				
"Phyllodoce caerulea (L.) Bab."	"2cd4p9h.y15"	"2cd4p9h.y15"	"Phyllodoce caerulea (L.) Bab."	3	3	"Phyllodoce caerulea"				
"Moneses uniflora (L.) A.Gray"	"2cd4p9h.y2g"	"2cd4p9h.y2g"	"Moneses uniflora (L.) A.Gray"	4	4	"Moneses uniflora"				
"Orchis purpurea Huds."	"2cd4p9h.y3v"	"2cd4p9h.y3v"	"Orchis purpurea Huds."	8	8	"Orchis purpurea"				
"Seseli libanotis (L.) W.D.J.Koch"	"2cd4p9h.y4e"	"2cd4p9h.y4e"	"Seseli libanotis (L.) W.D.J.Koch"	8	8	"Seseli libanotis"				
"Euphorbia peplis L."	"2cd4p9h.y5d"	"2cd4p9h.y5d"	"Euphorbia peplis L."	7	7	"Euphorbia peplis"				
"Anogramma leptophylla (L.) Link"	"2cd4p9h.y8s"	"2cd4p9h.y8s"	"Anogramma leptophylla (L.) Link"	8	8	"Anogramma leptophylla"				
"Asplenium marinum L."	"2cd4p9h.y90"	"2cd4p9h.y90"	"Asplenium marinum L."	5	5	"Asplenium marinum"				
"Equisetum fluviatile L."	"2cd4p9h.y96"	"2cd4p9h.y96"	"Equisetum fluviatile L."	6	6	"Equisetum fluviatile"				
"Equisetum ramosissimum Desf."	"2cd4p9h.y9c"	"2cd4p9h.y9c"	"Equisetum ramosissimum Desf."	8	8	"Equisetum ramosissimum"				
"Lycopodiella inundata (L.) Holub"	"2cd4p9h.y9v"	"2cd4p9h.y9v"	"Lycopodiella inundata (L.) Holub"	2	2	"Lycopodiella inundata"				
"Ophioglossum vulgatum L."	"2cd4p9h.y9x"	"2cd4p9h.y9x"	"Ophioglossum vulgatum L."	7	7	"Ophioglossum vulgatum"				
"Polypodium cambricum L."	"2cd4p9h.y9y"	"2cd4p9h.y9y"	"Polypodium cambricum L."	7	7	"Polypodium cambricum"				
"Pteridium aquilinum (L.) Kuhn"	"2cd4p9h.y9r"	"2cd4p9h.y9r"	"Pteridium aquilinum (L.) Kuhn"	3	3	"Pteridium aquilinum"				
"Oreopteris limbosperma (All.) Holub"	"2cd4p9h.ya2"	"2cd4p9h.ya2"	"Oreopteris limbosperma (All.) Holub"	4	4	"Oreopteris limbosperma"				
"Gymnocarpium robertianum (Hoffm.) Newman"	"2cd4p9h.ya5"	"2cd4p9h.ya5"	"Gymnocarpium robertianum (Hoffm.) Newman"	8	8	"Gymnocarpium robertianum"				
"Acer campestre L."	"2cd4p9h.yah"	"2cd4p9h.yah"	"Acer campestre L."	7	7	"Acer campestre"				
"Ajuga chamaepitys (L.) Schreb."	"2cd4p9h.yb4"	"2cd4p9h.yb4"	"Ajuga chamaepitys (L.) Schreb."	8	8	"Ajuga chamaepitys"				
"Alliaria petiolata (M.Bieb.) Cavara & Grande"	"2cd4p9h.ybd"	"2cd4p9h.ybd"	"Alliaria petiolata (M.Bieb.) Cavara & Grande"	7	7	"Alliaria petiolata"				
"Ammophila arenaria (L.) Link"	"2cd4p9h.ybg"	"2cd4p9h.ybg"	"Ammophila arenaria (L.) Link"	6	6	"Ammophila arenaria"				
"Anthriscus caucalis M.Bieb."	"2cd4p9h.ybs"	"2cd4p9h.ybs"	"Anthriscus caucalis M.Bieb."	6	6	"Anthriscus caucalis"				
"Antirrhinum majus L."	"2cd4p9h.yc3"	"2cd4p9h.yc3"	"Antirrhinum majus L."	7	7	"Antirrhinum majus"				
"Aquilegia vulgaris L."	"2cd4p9h.yc6"	"2cd4p9h.yc6"	"Aquilegia vulgaris L."	6	6	"Aquilegia vulgaris"				
"Arum maculatum L."	"2cd4p9h.ycr"	"2cd4p9h.ycr"	"Arum maculatum L."	7	7	"Arum maculatum"				
"Arum italicum Mill."	"2cd4p9h.ycz"	"2cd4p9h.ycz"	"Arum italicum Mill."	6	6	"Arum italicum"				
"Blysmus rufus (Huds.) Link"	"2cd4p9h.yde"	"2cd4p9h.yde"	"Blysmus rufus (Huds.) Link"	7	7	"Blysmus rufus"				
"Brassica rapa L."	"2cd4p9h.ydn"	"2cd4p9h.ydn"	"Brassica rapa L."	7	7	"Brassica rapa"				
"Bromopsis ramosa (Huds.) Holub"	"2cd4p9h.ydq"	"2cd4p9h.ydq"	"Bromopsis ramosa (Huds.) Holub"	7	7	"Bromopsis ramosa"				
"Buxus sempervirens L."	"2cd4p9h.ydt"	"2cd4p9h.ydt"	"Buxus sempervirens L."	8	8	"Buxus sempervirens"				
"Calendula officinalis L."	"2cd4p9h.ye1"	"2cd4p9h.ye1"	"Calendula officinalis L."	7	7	"Calendula officinalis"				
"Callitriche stagnalis Scop. s.s."	"2cd4p9h.ye4"	"2cd4p9h.ye4"	"Callitriche stagnalis Scop. s.s."	6	6	"Callitriche stagnalis"	"s.s."			
"Calluna vulgaris (L.) Hull"	"2cd4p9h.yea"	"2cd4p9h.yea"	"Calluna vulgaris (L.) Hull"	2	2	"Calluna vulgaris"				
"Calystegia sepium (L.) R.Br."	"2cd4p9h.yeg"	"2cd4p9h.yeg"	"Calystegia sepium (L.) R.Br."	7	7	"Calystegia sepium"				
"Campanula persicifolia L."	"2cd4p9h.yew"	"2cd4p9h.yew"	"Campanula persicifolia L."	7	7	"Campanula persicifolia"				
"Campanula rapunculus L."	"2cd4p9h.yem"	"2cd4p9h.yem"	"Campanula rapunculus L."	7	7	"Campanula rapunculus"				
"Campanula trachelium L."	"2cd4p9h.yep"	"2cd4p9h.yep"	"Campanula trachelium L."	7	7	"Campanula trachelium"				
"Capsella bursa-pastoris (L.) Medik."	"2cd4p9h.yes"	"2cd4p9h.yes"	"Capsella bursa-pastoris (L.) Medik."	7	7	"Capsella bursa-pastoris"				
"Carex acutiformis Ehrh."	"2cd4p9h.yf3"	"2cd4p9h.yf3"	"Carex acutiformis Ehrh."	7	7	"Carex acutiformis"				
"Carex aquatilis Wahlenb."	"2cd4p9h.yf6"	"2cd4p9h.yf6"	"Carex aquatilis Wahlenb."	4	4	"Carex aquatilis"				
"Carex atrata L."	"2cd4p9h.yf9"	"2cd4p9h.yf9"	"Carex atrata L."	6	6	"Carex atrata"				
"Carex atrofusca Schkuhr"	"2cd4p9h.yfc"	"2cd4p9h.yfc"	"Carex atrofusca Schkuhr"	7	7	"Carex atrofusca"				
"Carex binervis Sm."	"2cd4p9h.yff"	"2cd4p9h.yff"	"Carex binervis Sm."	3	3	"Carex binervis"				
"Carex ericetorum Pollich"	"2cd4p9h.yfv"	"2cd4p9h.yfv"	"Carex ericetorum Pollich"	7	7	"Carex ericetorum"				
"Carex humilis Leyss."	"2cd4p9h.yfy"	"2cd4p9h.yfy"	"Carex humilis Leyss."	8	8	"Carex humilis"				
"Carex microglochin Wahlenb."	"2cd4p9h.yfr"	"2cd4p9h.yfr"	"Carex microglochin Wahlenb."	8	8	"Carex microglochin"				
"Carex ornithopoda Willd."	"2cd4p9h.yfz"	"2cd4p9h.yfz"	"Carex ornithopoda Willd."	9	9	"Carex ornithopoda"				
"Carex muricata L."	"2cd4p9h.yg2"	"2cd4p9h.yg2"	"Carex muricata L."	6	6	"Carex muricata"				
"Carex magellanica Lam."	"2cd4p9h.yg8"	"2cd4p9h.yg8"	"Carex magellanica Lam."	2	2	"Carex magellanica"				
"Catapodium marinum (L.) C.E.Hubb."	"2cd4p9h.ygb"	"2cd4p9h.ygb"	"Catapodium marinum (L.) C.E.Hubb."	7	7	"Catapodium marinum"				
"Centaurea nigra L. s.s."	"2cd4p9h.ygh"	"2cd4p9h.ygh"	"Centaurea nigra L. s.s."	6	6	"Centaurea nigra"	"s.s."			
"Cephalanthera damasonium (Mill.) Druce"	"2cd4p9h.ygt"	"2cd4p9h.ygt"	"Cephalanthera damasonium (Mill.) Druce"	7	7	"Cephalanthera damasonium"				
"Erysimum cheiri (L.) Crantz"	"2cd4p9h.yh4"	"2cd4p9h.yh4"	"Erysimum cheiri (L.) Crantz"	8	8	"Erysimum cheiri"				
"Chelidonium majus L."	"2cd4p9h.yha"	"2cd4p9h.yha"	"Chelidonium majus L."	8	8	"Chelidonium majus"				
"Tanacetum parthenium (L.) Sch.Bip."	"2cd4p9h.yhw"	"2cd4p9h.yhw"	"Tanacetum parthenium (L.) Sch.Bip."	7	7	"Tanacetum parthenium"				
"Cochlearia anglica L."	"2cd4p9h.yhm"	"2cd4p9h.yhm"	"Cochlearia anglica L."	7	7	"Cochlearia anglica"				
"Cochlearia danica L."	"2cd4p9h.yhp"	"2cd4p9h.yhp"	"Cochlearia danica L."	7	7	"Cochlearia danica"				
"Cochlearia officinalis L. s.s."	"2cd4p9h.yhs"	"2cd4p9h.yhs"	"Cochlearia officinalis L. s.s."	7	7	"Cochlearia officinalis"	"s.s."			
"Colchicum autumnale L."	"2cd4p9h.yv3"	"2cd4p9h.yv3"	"Colchicum autumnale L."	6	6	"Colchicum autumnale"				
"Pseudofumaria lutea (L.) Borkh."	"2cd4p9h.yv6"	"2cd4p9h.yv6"	"Pseudofumaria lutea (L.) Borkh."	8	8	"Pseudofumaria lutea"				
"Crataegus laevigata (Poir.) DC."	"2cd4p9h.yv9"	"2cd4p9h.yv9"	"Crataegus laevigata (Poir.) DC."	7	7	"Crataegus laevigata"				
"Crepis mollis (Jacq.) Asch."	"2cd4p9h.yvc"	"2cd4p9h.yvc"	"Crepis mollis (Jacq.) Asch."	7	7	"Crepis mollis"				
"Cuscuta epithymum (L.) L."	"2cd4p9h.yvx"	"2cd4p9h.yvx"	"Cuscuta epithymum (L.) L."	2	2	"Cuscuta epithymum"				
"Cuscuta europaea L."	"2cd4p9h.yvy"	"2cd4p9h.yvy"	"Cuscuta europaea L."	6	6	"Cuscuta europaea"				
"Dianthus deltoides L."	"2cd4p9h.yw8"	"2cd4p9h.yw8"	"Dianthus deltoides L."	5	5	"Dianthus deltoides"				
"Diapensia lapponica L."	"2cd4p9h.ywe"	"2cd4p9h.ywe"	"Diapensia lapponica L."	4	4	"Diapensia lapponica"				
"Digitalis purpurea L."	"2cd4p9h.ywh"	"2cd4p9h.ywh"	"Digitalis purpurea L."	4	4	"Digitalis purpurea"				
"Diplotaxis muralis (L.) DC."	"2cd4p9h.ywk"	"2cd4p9h.ywk"	"Diplotaxis muralis (L.) DC."	7	7	"Diplotaxis muralis"				
"Echium vulgare L."	"2cd4p9h.ywn"	"2cd4p9h.ywn"	"Echium vulgare L."	7	7	"Echium vulgare"				
"Elatine hydropiper L."	"2cd4p9h.ywq"	"2cd4p9h.ywq"	"Elatine hydropiper L."	5	5	"Elatine hydropiper"				
"Eleocharis uniglumis (Link) Schult."	"2cd4p9h.ywt"	"2cd4p9h.ywt"	"Eleocharis uniglumis (Link) Schult."	7	7	"Eleocharis uniglumis"				
"Epilobium alsinifolium Vill."	"2cd4p9h.yk4"	"2cd4p9h.yk4"	"Epilobium alsinifolium Vill."	6	6	"Epilobium alsinifolium"				
"Epilobium anagallidifolium Lam."	"2cd4p9h.yk7"	"2cd4p9h.yk7"	"Epilobium anagallidifolium Lam."	6	6	"Epilobium anagallidifolium"				
"Epilobium lanceolatum Sebast. & Mauri"	"2cd4p9h.yka"	"2cd4p9h.yka"	"Epilobium lanceolatum Sebast. & Mauri"	6	6	"Epilobium lanceolatum"				
"Epipactis atrorubens (Hoffm.) Besser"	"2cd4p9h.ykd"	"2cd4p9h.ykd"	"Epipactis atrorubens (Hoffm.) Besser"	8	8	"Epipactis atrorubens"				
"Eriophorum angustifolium Honck."	"2cd4p9h.ykw"	"2cd4p9h.ykw"	"Eriophorum angustifolium Honck."	4	4	"Eriophorum angustifolium"				
"Erodium moschatum (L.) L'Hér."	"2cd4p9h.ykm"	"2cd4p9h.ykm"	"Erodium moschatum (L.) L'Hér."	6	6	"Erodium moschatum"				
"Euphrasia cambrica Pugsley"	"2cd4p9h.yx3"	"2cd4p9h.yx3"	"Euphrasia cambrica Pugsley"	5	5	"Euphrasia cambrica"				
"Euphrasia tetraquetra (Bréb.) Arrond."	"2cd4p9h.yx6"	"2cd4p9h.yx6"	"Euphrasia tetraquetra (Bréb.) Arrond."	6	6	"Euphrasia tetraquetra"				
"Fagopyrum esculentum Moench"	"2cd4p9h.yx9"	"2cd4p9h.yx9"	"Fagopyrum esculentum Moench"	7	7	"Fagopyrum esculentum"				
"Festuca rubra L."	"2cd4p9h.yxf"	"2cd4p9h.yxf"	"Festuca rubra L."	6	6	"Festuca rubra"				
"Filipendula vulgaris Moench"	"2cd4p9h.yxv"	"2cd4p9h.yxv"	"Filipendula vulgaris Moench"	8	8	"Filipendula vulgaris"				
"Foeniculum vulgare Mill."	"2cd4p9h.yxy"	"2cd4p9h.yxy"	"Foeniculum vulgare Mill."	8	8	"Foeniculum vulgare"				
"Fraxinus excelsior L."	"2cd4p9h.yxr"	"2cd4p9h.yxr"	"Fraxinus excelsior L."	7	7	"Fraxinus excelsior"				
"Fritillaria meleagris L."	"2cd4p9h.yxz"	"2cd4p9h.yxz"	"Fritillaria meleagris L."	7	7	"Fritillaria meleagris"				
"Galanthus nivalis L."	"2cd4p9h.ymh"	"2cd4p9h.ymh"	"Galanthus nivalis L."	7	7	"Galanthus nivalis"				
"Galeopsis speciosa Mill."	"2cd4p9h.ymn"	"2cd4p9h.ymn"	"Galeopsis speciosa Mill."	7	7	"Galeopsis speciosa"				
"Galium aparine L."	"2cd4p9h.ymq"	"2cd4p9h.ymq"	"Galium aparine L."	7	7	"Galium aparine"				
"Galium palustre L."	"2cd4p9h.yn4"	"2cd4p9h.yn4"	"Galium palustre L."	5	5	"Galium palustre"				
"Galium uliginosum L."	"2cd4p9h.yn7"	"2cd4p9h.yn7"	"Galium uliginosum L."	6	6	"Galium uliginosum"				
"Gentianella amarella (L.) Börner"	"2cd4p9h.yna"	"2cd4p9h.yna"	"Gentianella amarella (L.) Börner"	8	8	"Gentianella amarella"				
"Gentianella campestris (L.) Börner"	"2cd4p9h.ynd"	"2cd4p9h.ynd"	"Gentianella campestris (L.) Börner"	6	6	"Gentianella campestris"				
"Geranium pyrenaicum Burm.f."	"2cd4p9h.ynm"	"2cd4p9h.ynm"	"Geranium pyrenaicum Burm.f."	7	7	"Geranium pyrenaicum"				
"Hammarbya paludosa (L.) Kuntze"	"2cd4p9h.yy3"	"2cd4p9h.yy3"	"Hammarbya paludosa (L.) Kuntze"	2	2	"Hammarbya paludosa"				
"Soleirolia soleirolii (Req.) Dandy"	"2cd4p9h.yyc"	"2cd4p9h.yyc"	"Soleirolia soleirolii (Req.) Dandy"	7	7	"Soleirolia soleirolii"				
"Hirschfeldia incana (L.) Lagr.-Foss."	"2cd4p9h.yyv"	"2cd4p9h.yyv"	"Hirschfeldia incana (L.) Lagr.-Foss."	7	7	"Hirschfeldia incana"				
"Honckenya peploides (L.) Ehrh."	"2cd4p9h.yyy"	"2cd4p9h.yyy"	"Honckenya peploides (L.) Ehrh."	7	7	"Honckenya peploides"				
