"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Aquilegia vulgaris L."	"2cd4p9h.yc6"	"2cd4p9h.yc6"	"Aquilegia vulgaris L."	0	0	"Aquilegia vulgaris"				
"Arum maculatum L."	"2cd4p9h.ycr"	"2cd4p9h.ycr"	"Arum maculatum L."	0	0	"Arum maculatum"				
"Arum italicum Mill."	"2cd4p9h.ycz"	"2cd4p9h.ycz"	"Arum italicum Mill."	0	0	"Arum italicum"				
"Blysmus rufus (Huds.) Link"	"2cd4p9h.yde"	"2cd4p9h.yde"	"Blysmus rufus (Huds.) Link"	5	5	"Blysmus rufus"				
"Brassica rapa L."	"2cd4p9h.ydn"	"2cd4p9h.ydn"	"Brassica rapa L."	0	0	"Brassica rapa"				
"Bromopsis ramosa (Huds.) Holub"	"2cd4p9h.ydq"	"2cd4p9h.ydq"	"Bromopsis ramosa (Huds.) Holub"	0	0	"Bromopsis ramosa"				
"Buxus sempervirens L."	"2cd4p9h.ydt"	"2cd4p9h.ydt"	"Buxus sempervirens L."	0	0	"Buxus sempervirens"				
"Calendula officinalis L."	"2cd4p9h.ye1"	"2cd4p9h.ye1"	"Calendula officinalis L."	0	0	"Calendula officinalis"				
"Callitriche stagnalis Scop. s.s."	"2cd4p9h.ye4"	"2cd4p9h.ye4"	"Callitriche stagnalis Scop. s.s."	1	1	"Callitriche stagnalis"	"s.s."			
"Calluna vulgaris (L.) Hull"	"2cd4p9h.yea"	"2cd4p9h.yea"	"Calluna vulgaris (L.) Hull"	0	0	"Calluna vulgaris"				
"Calystegia sepium (L.) R.Br."	"2cd4p9h.yeg"	"2cd4p9h.yeg"	"Calystegia sepium (L.) R.Br."	1	1	"Calystegia sepium"				
"Campanula persicifolia L."	"2cd4p9h.yew"	"2cd4p9h.yew"	"Campanula persicifolia L."	0	0	"Campanula persicifolia"				
"Campanula rapunculus L."	"2cd4p9h.yem"	"2cd4p9h.yem"	"Campanula rapunculus L."	0	0	"Campanula rapunculus"				
"Campanula trachelium L."	"2cd4p9h.yep"	"2cd4p9h.yep"	"Campanula trachelium L."	0	0	"Campanula trachelium"				
"Capsella bursa-pastoris (L.) Medik."	"2cd4p9h.yes"	"2cd4p9h.yes"	"Capsella bursa-pastoris (L.) Medik."	0	0	"Capsella bursa-pastoris"				
"Carex acutiformis Ehrh."	"2cd4p9h.yf3"	"2cd4p9h.yf3"	"Carex acutiformis Ehrh."	0	0	"Carex acutiformis"				
"Carex aquatilis Wahlenb."	"2cd4p9h.yf6"	"2cd4p9h.yf6"	"Carex aquatilis Wahlenb."	0	0	"Carex aquatilis"				
"Carex atrata L."	"2cd4p9h.yf9"	"2cd4p9h.yf9"	"Carex atrata L."	0	0	"Carex atrata"				
"Carex atrofusca Schkuhr"	"2cd4p9h.yfc"	"2cd4p9h.yfc"	"Carex atrofusca Schkuhr"	0	0	"Carex atrofusca"				
"Carex binervis Sm."	"2cd4p9h.yff"	"2cd4p9h.yff"	"Carex binervis Sm."	0	0	"Carex binervis"				
"Carex ericetorum Pollich"	"2cd4p9h.yfv"	"2cd4p9h.yfv"	"Carex ericetorum Pollich"	0	0	"Carex ericetorum"				
"Carex humilis Leyss."	"2cd4p9h.yfy"	"2cd4p9h.yfy"	"Carex humilis Leyss."	0	0	"Carex humilis"				
"Carex microglochin Wahlenb."	"2cd4p9h.yfr"	"2cd4p9h.yfr"	"Carex microglochin Wahlenb."	0	0	"Carex microglochin"				
"Carex ornithopoda Willd."	"2cd4p9h.yfz"	"2cd4p9h.yfz"	"Carex ornithopoda Willd."	0	0	"Carex ornithopoda"				
"Carex muricata L."	"2cd4p9h.yg2"	"2cd4p9h.yg2"	"Carex muricata L."	0	0	"Carex muricata"				
"Carex magellanica Lam."	"2cd4p9h.yg8"	"2cd4p9h.yg8"	"Carex magellanica Lam."	0	0	"Carex magellanica"				
"Catapodium marinum (L.) C.E.Hubb."	"2cd4p9h.ygb"	"2cd4p9h.ygb"	"Catapodium marinum (L.) C.E.Hubb."	3	3	"Catapodium marinum"				
"Centaurea nigra L. s.s."	"2cd4p9h.ygh"	"2cd4p9h.ygh"	"Centaurea nigra L. s.s."	0	0	"Centaurea nigra"	"s.s."			
"Cephalanthera damasonium (Mill.) Druce"	"2cd4p9h.ygt"	"2cd4p9h.ygt"	"Cephalanthera damasonium (Mill.) Druce"	0	0	"Cephalanthera damasonium"				
"Erysimum cheiri (L.) Crantz"	"2cd4p9h.yh4"	"2cd4p9h.yh4"	"Erysimum cheiri (L.) Crantz"	1	1	"Erysimum cheiri"				
"Chelidonium majus L."	"2cd4p9h.yha"	"2cd4p9h.yha"	"Chelidonium majus L."	0	0	"Chelidonium majus"				
"Tanacetum parthenium (L.) Sch.Bip."	"2cd4p9h.yhw"	"2cd4p9h.yhw"	"Tanacetum parthenium (L.) Sch.Bip."	0	0	"Tanacetum parthenium"				
"Cochlearia anglica L."	"2cd4p9h.yhm"	"2cd4p9h.yhm"	"Cochlearia anglica L."	6	6	"Cochlearia anglica"				
"Cochlearia danica L."	"2cd4p9h.yhp"	"2cd4p9h.yhp"	"Cochlearia danica L."	4	4	"Cochlearia danica"				
"Cochlearia officinalis L. s.s."	"2cd4p9h.yhs"	"2cd4p9h.yhs"	"Cochlearia officinalis L. s.s."	3	3	"Cochlearia officinalis"	"s.s."			
"Colchicum autumnale L."	"2cd4p9h.yv3"	"2cd4p9h.yv3"	"Colchicum autumnale L."	0	0	"Colchicum autumnale"				
"Pseudofumaria lutea (L.) Borkh."	"2cd4p9h.yv6"	"2cd4p9h.yv6"	"Pseudofumaria lutea (L.) Borkh."	0	0	"Pseudofumaria lutea"				
"Crataegus laevigata (Poir.) DC."	"2cd4p9h.yv9"	"2cd4p9h.yv9"	"Crataegus laevigata (Poir.) DC."	0	0	"Crataegus laevigata"				
"Crepis mollis (Jacq.) Asch."	"2cd4p9h.yvc"	"2cd4p9h.yvc"	"Crepis mollis (Jacq.) Asch."	0	0	"Crepis mollis"				
"Cuscuta epithymum (L.) L."	"2cd4p9h.yvx"	"2cd4p9h.yvx"	"Cuscuta epithymum (L.) L."	0	0	"Cuscuta epithymum"				
"Cuscuta europaea L."	"2cd4p9h.yvy"	"2cd4p9h.yvy"	"Cuscuta europaea L."	0	0	"Cuscuta europaea"				
"Dianthus deltoides L."	"2cd4p9h.yw8"	"2cd4p9h.yw8"	"Dianthus deltoides L."	0	0	"Dianthus deltoides"				
"Diapensia lapponica L."	"2cd4p9h.ywe"	"2cd4p9h.ywe"	"Diapensia lapponica L."	0	0	"Diapensia lapponica"				
"Digitalis purpurea L."	"2cd4p9h.ywh"	"2cd4p9h.ywh"	"Digitalis purpurea L."	0	0	"Digitalis purpurea"				
"Diplotaxis muralis (L.) DC."	"2cd4p9h.ywk"	"2cd4p9h.ywk"	"Diplotaxis muralis (L.) DC."	1	1	"Diplotaxis muralis"				
"Echium vulgare L."	"2cd4p9h.ywn"	"2cd4p9h.ywn"	"Echium vulgare L."	1	1	"Echium vulgare"				
"Elatine hydropiper L."	"2cd4p9h.ywq"	"2cd4p9h.ywq"	"Elatine hydropiper L."	0	0	"Elatine hydropiper"				
"Eleocharis uniglumis (Link) Schult."	"2cd4p9h.ywt"	"2cd4p9h.ywt"	"Eleocharis uniglumis (Link) Schult."	3	3	"Eleocharis uniglumis"				
"Epilobium alsinifolium Vill."	"2cd4p9h.yk4"	"2cd4p9h.yk4"	"Epilobium alsinifolium Vill."	0	0	"Epilobium alsinifolium"				
"Epilobium anagallidifolium Lam."	"2cd4p9h.yk7"	"2cd4p9h.yk7"	"Epilobium anagallidifolium Lam."	0	0	"Epilobium anagallidifolium"				
"Epilobium lanceolatum Sebast. & Mauri"	"2cd4p9h.yka"	"2cd4p9h.yka"	"Epilobium lanceolatum Sebast. & Mauri"	0	0	"Epilobium lanceolatum"				
"Epipactis atrorubens (Hoffm.) Besser"	"2cd4p9h.ykd"	"2cd4p9h.ykd"	"Epipactis atrorubens (Hoffm.) Besser"	0	0	"Epipactis atrorubens"				
"Eriophorum angustifolium Honck."	"2cd4p9h.ykw"	"2cd4p9h.ykw"	"Eriophorum angustifolium Honck."	0	0	"Eriophorum angustifolium"				
"Erodium moschatum (L.) L'Hér."	"2cd4p9h.ykm"	"2cd4p9h.ykm"	"Erodium moschatum (L.) L'Hér."	0	0	"Erodium moschatum"				
"Euphrasia cambrica Pugsley"	"2cd4p9h.yx3"	"2cd4p9h.yx3"	"Euphrasia cambrica Pugsley"	0	0	"Euphrasia cambrica"				
"Euphrasia tetraquetra (Bréb.) Arrond."	"2cd4p9h.yx6"	"2cd4p9h.yx6"	"Euphrasia tetraquetra (Bréb.) Arrond."	3	3	"Euphrasia tetraquetra"				
"Fagopyrum esculentum Moench"	"2cd4p9h.yx9"	"2cd4p9h.yx9"	"Fagopyrum esculentum Moench"	0	0	"Fagopyrum esculentum"				
"Festuca rubra L."	"2cd4p9h.yxf"	"2cd4p9h.yxf"	"Festuca rubra L."	2	2	"Festuca rubra"				
"Filipendula vulgaris Moench"	"2cd4p9h.yxv"	"2cd4p9h.yxv"	"Filipendula vulgaris Moench"	0	0	"Filipendula vulgaris"				
"Foeniculum vulgare Mill."	"2cd4p9h.yxy"	"2cd4p9h.yxy"	"Foeniculum vulgare Mill."	3	3	"Foeniculum vulgare"				
"Fraxinus excelsior L."	"2cd4p9h.yxr"	"2cd4p9h.yxr"	"Fraxinus excelsior L."	0	0	"Fraxinus excelsior"				
"Fritillaria meleagris L."	"2cd4p9h.yxz"	"2cd4p9h.yxz"	"Fritillaria meleagris L."	0	0	"Fritillaria meleagris"				
"Galanthus nivalis L."	"2cd4p9h.ymh"	"2cd4p9h.ymh"	"Galanthus nivalis L."	0	0	"Galanthus nivalis"				
"Galeopsis speciosa Mill."	"2cd4p9h.ymn"	"2cd4p9h.ymn"	"Galeopsis speciosa Mill."	0	0	"Galeopsis speciosa"				
"Galium aparine L."	"2cd4p9h.ymq"	"2cd4p9h.ymq"	"Galium aparine L."	0	0	"Galium aparine"				
"Galium palustre L."	"2cd4p9h.yn4"	"2cd4p9h.yn4"	"Galium palustre L."	0	0	"Galium palustre"				
"Galium uliginosum L."	"2cd4p9h.yn7"	"2cd4p9h.yn7"	"Galium uliginosum L."	0	0	"Galium uliginosum"				
"Gentianella amarella (L.) Börner"	"2cd4p9h.yna"	"2cd4p9h.yna"	"Gentianella amarella (L.) Börner"	0	0	"Gentianella amarella"				
"Gentianella campestris (L.) Börner"	"2cd4p9h.ynd"	"2cd4p9h.ynd"	"Gentianella campestris (L.) Börner"	1	1	"Gentianella campestris"				
"Geranium pyrenaicum Burm.f."	"2cd4p9h.ynm"	"2cd4p9h.ynm"	"Geranium pyrenaicum Burm.f."	0	0	"Geranium pyrenaicum"				
"Hammarbya paludosa (L.) Kuntze"	"2cd4p9h.yy3"	"2cd4p9h.yy3"	"Hammarbya paludosa (L.) Kuntze"	0	0	"Hammarbya paludosa"				
"Soleirolia soleirolii (Req.) Dandy"	"2cd4p9h.yyc"	"2cd4p9h.yyc"	"Soleirolia soleirolii (Req.) Dandy"	0	0	"Soleirolia soleirolii"				
"Hirschfeldia incana (L.) Lagr.-Foss."	"2cd4p9h.yyv"	"2cd4p9h.yyv"	"Hirschfeldia incana (L.) Lagr.-Foss."	0	0	"Hirschfeldia incana"				
"Honckenya peploides (L.) Ehrh."	"2cd4p9h.yyy"	"2cd4p9h.yyy"	"Honckenya peploides (L.) Ehrh."	3	3	"Honckenya peploides"				
"Hypericum pulchrum L."	"2cd4p9h.yyr"	"2cd4p9h.yyr"	"Hypericum pulchrum L."	0	0	"Hypericum pulchrum"				
"Hypochaeris glabra L."	"2cd4p9h.yyz"	"2cd4p9h.yyz"	"Hypochaeris glabra L."	0	0	"Hypochaeris glabra"				
"Ilex aquifolium L."	"2cd4p9h.yp2"	"2cd4p9h.yp2"	"Ilex aquifolium L."	0	0	"Ilex aquifolium"				
"Isolepis setacea (L.) R.Br."	"2cd4p9h.yp5"	"2cd4p9h.yp5"	"Isolepis setacea (L.) R.Br."	0	0	"Isolepis setacea"				
"Juncus balticus Willd."	"2cd4p9h.yp8"	"2cd4p9h.yp8"	"Juncus balticus Willd."	1	1	"Juncus balticus"				
"Lapsana communis L."	"2cd4p9h.ypk"	"2cd4p9h.ypk"	"Lapsana communis L."	0	0	"Lapsana communis"				
"Lathyrus tuberosus L."	"2cd4p9h.yq1"	"2cd4p9h.yq1"	"Lathyrus tuberosus L."	0	0	"Lathyrus tuberosus"				
"Leontodon hispidus L."	"2cd4p9h.yqd"	"2cd4p9h.yqd"	"Leontodon hispidus L."	0	0	"Leontodon hispidus"				
"Leucojum aestivum L."	"2cd4p9h.yqg"	"2cd4p9h.yqg"	"Leucojum aestivum L."	0	0	"Leucojum aestivum"				
"Linaria pelisseriana (L.) Mill."	"2cd4p9h.yqp"	"2cd4p9h.yqp"	"Linaria pelisseriana (L.) Mill."	0	0	"Linaria pelisseriana"				
"Linum perenne L."	"2cd4p9h.yqs"	"2cd4p9h.yqs"	"Linum perenne L."	0	0	"Linum perenne"				
"Lobularia maritima (L.) Desv."	"2cd4p9h.yr3"	"2cd4p9h.yr3"	"Lobularia maritima (L.) Desv."	3	3	"Lobularia maritima"				
"Luzula pilosa (L.) Willd."	"2cd4p9h.yr9"	"2cd4p9h.yr9"	"Luzula pilosa (L.) Willd."	0	0	"Luzula pilosa"				
"Malva neglecta Wallr."	"2cd4p9h.yrc"	"2cd4p9h.yrc"	"Malva neglecta Wallr."	0	0	"Malva neglecta"				
"Malva pusilla Sm."	"2cd4p9h.yrf"	"2cd4p9h.yrf"	"Malva pusilla Sm."	0	0	"Malva pusilla"				
"Malva sylvestris L."	"2cd4p9h.yrv"	"2cd4p9h.yrv"	"Malva sylvestris L."	0	0	"Malva sylvestris"				
"Melampyrum pratense L."	"2cd4p9h.yrz"	"2cd4p9h.yrz"	"Melampyrum pratense L."	0	0	"Melampyrum pratense"				
"Silene latifolia Poir."	"2cd4p9h.ys2"	"2cd4p9h.ys2"	"Silene latifolia Poir."	0	0	"Silene latifolia"				
"Silene noctiflora L."	"2cd4p9h.ys8"	"2cd4p9h.ys8"	"Silene noctiflora L."	0	0	"Silene noctiflora"				
"Melica nutans L."	"2cd4p9h.ysb"	"2cd4p9h.ysb"	"Melica nutans L."	0	0	"Melica nutans"				
"Melilotus albus Medik."	"2cd4p9h.yse"	"2cd4p9h.yse"	"Melilotus albus Medik."	0	0	"Melilotus albus"				
"Milium effusum L."	"2cd4p9h.ysk"	"2cd4p9h.ysk"	"Milium effusum L."	0	0	"Milium effusum"				
"Montia fontana L."	"2cd4p9h.yst"	"2cd4p9h.yst"	"Montia fontana L."	0	0	"Montia fontana"				
"Myosotis ramosissima Rochel"	"2cd4p9h.yt1"	"2cd4p9h.yt1"	"Myosotis ramosissima Rochel"	0	0	"Myosotis ramosissima"				
"Nardus stricta L."	"2cd4p9h.ytd"	"2cd4p9h.ytd"	"Nardus stricta L."	0	0	"Nardus stricta"				
"Oenanthe aquatica (L.) Poir."	"2cd4p9h.ytw"	"2cd4p9h.ytw"	"Oenanthe aquatica (L.) Poir."	0	0	"Oenanthe aquatica"				
"Oenanthe crocata L."	"2cd4p9h.ytm"	"2cd4p9h.ytm"	"Oenanthe crocata L."	1	1	"Oenanthe crocata"				
"Oenanthe lachenalii C.C.Gmel."	"2cd4p9h.ytp"	"2cd4p9h.ytp"	"Oenanthe lachenalii C.C.Gmel."	3	3	"Oenanthe lachenalii"				
"Oenothera glazioviana P.Micheli"	"2cd4p9h.yz0"	"2cd4p9h.yz0"	"Oenothera glazioviana P.Micheli"	0	0	"Oenothera glazioviana"				
"Papaver rhoeas L."	"2cd4p9h.yzc"	"2cd4p9h.yzc"	"Papaver rhoeas L."	0	0	"Papaver rhoeas"				
"Papaver somniferum L."	"2cd4p9h.yzf"	"2cd4p9h.yzf"	"Papaver somniferum L."	0	0	"Papaver somniferum"				
"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb."	"2cd4p9h.yzx"	"2cd4p9h.yzx"	"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb."	0	0	"Petasites hybridus"				
"Pinguicula lusitanica L."	"2cd4p9h.yzz"	"2cd4p9h.yzz"	"Pinguicula lusitanica L."	0	0	"Pinguicula lusitanica"				
"Pinguicula vulgaris L."	"2cd4p9h.p02"	"2cd4p9h.p02"	"Pinguicula vulgaris L."	0	0	"Pinguicula vulgaris"				
"Plantago coronopus L."	"2cd4p9h.p05"	"2cd4p9h.p05"	"Plantago coronopus L."	2	2	"Plantago coronopus"				
"Plantago major L."	"2cd4p9h.p08"	"2cd4p9h.p08"	"Plantago major L."	0	0	"Plantago major"				
"Poa bulbosa L."	"2cd4p9h.p0b"	"2cd4p9h.p0b"	"Poa bulbosa L."	0	0	"Poa bulbosa"				
"Poa glauca Vahl"	"2cd4p9h.p0e"	"2cd4p9h.p0e"	"Poa glauca Vahl"	0	0	"Poa glauca"				
"Poa pratensis L. s.s."	"2cd4p9h.p0h"	"2cd4p9h.p0h"	"Poa pratensis L. s.s."	0	0	"Poa pratensis"	"s.s."			
"Polygonatum multiflorum (L.) All."	"2cd4p9h.p0k"	"2cd4p9h.p0k"	"Polygonatum multiflorum (L.) All."	0	0	"Polygonatum multiflorum"				
"Potamogeton alpinus Balb."	"2cd4p9h.p0t"	"2cd4p9h.p0t"	"Potamogeton alpinus Balb."	1	1	"Potamogeton alpinus"				
"Potamogeton coloratus Hornem."	"2cd4p9h.p11"	"2cd4p9h.p11"	"Potamogeton coloratus Hornem."	0	0	"Potamogeton coloratus"				
"Potamogeton perfoliatus L."	"2cd4p9h.p14"	"2cd4p9h.p14"	"Potamogeton perfoliatus L."	1	1	"Potamogeton perfoliatus"				
"Potamogeton trichoides Cham. & Schltdl."	"2cd4p9h.p17"	"2cd4p9h.p17"	"Potamogeton trichoides Cham. & Schltdl."	0	0	"Potamogeton trichoides"				
"Primula elatior (L.) Hill"	"2cd4p9h.p1g"	"2cd4p9h.p1g"	"Primula elatior (L.) Hill"	0	0	"Primula elatior"				
"Prunella vulgaris L."	"2cd4p9h.p1p"	"2cd4p9h.p1p"	"Prunella vulgaris L."	0	0	"Prunella vulgaris"				
"Prunus cerasus L."	"2cd4p9h.p1s"	"2cd4p9h.p1s"	"Prunus cerasus L."	0	0	"Prunus cerasus"				
"Prunus laurocerasus L."	"2cd4p9h.p20"	"2cd4p9h.p20"	"Prunus laurocerasus L."	0	0	"Prunus laurocerasus"				
"Puccinellia fasciculata (Torr.) E.P.Bicknell"	"2cd4p9h.p23"	"2cd4p9h.p23"	"Puccinellia fasciculata (Torr.) E.P.Bicknell"	4	4	"Puccinellia fasciculata"				
"Ranunculus circinatus Sibth."	"2cd4p9h.p2c"	"2cd4p9h.p2c"	"Ranunculus circinatus Sibth."	0	0	"Ranunculus circinatus"				
"Ranunculus flammula L."	"2cd4p9h.p2v"	"2cd4p9h.p2v"	"Ranunculus flammula L."	0	0	"Ranunculus flammula"				
"Ranunculus ophioglossifolius Vill."	"2cd4p9h.p2y"	"2cd4p9h.p2y"	"Ranunculus ophioglossifolius Vill."	0	0	"Ranunculus ophioglossifolius"				
"Ranunculus trichophyllus Chaix"	"2cd4p9h.p2r"	"2cd4p9h.p2r"	"Ranunculus trichophyllus Chaix"	0	0	"Ranunculus trichophyllus"				
"Rosa rubiginosa agg."	"2cd4p9h.p3h"	"2cd4p9h.p3h"	"Rosa rubiginosa agg."	0	0	"Rosa rubiginosa"	"agg."			
"Rubus spectabilis Pursh"	"2cd4p9h.p3k"	"2cd4p9h.p3k"	"Rubus spectabilis Pursh"	0	0	"Rubus spectabilis"				
"Rumex maritimus L."	"2cd4p9h.p3t"	"2cd4p9h.p3t"	"Rumex maritimus L."	0	0	"Rumex maritimus"				
"Sagina saginoides (L.) H.Karst."	"2cd4p9h.p4d"	"2cd4p9h.p4d"	"Sagina saginoides (L.) H.Karst."	0	0	"Sagina saginoides"				
"Salicornia obscura P.W.Ball & Tutin"	"2cd4p9h.p4g"	"2cd4p9h.p4g"	"Salicornia obscura P.W.Ball & Tutin"	9	9	"Salicornia obscura"				
"Salix lanata L."	"2cd4p9h.p4m"	"2cd4p9h.p4m"	"Salix lanata L."	0	0	"Salix lanata"				
"Saxifraga aizoides L."	"2cd4p9h.p50"	"2cd4p9h.p50"	"Saxifraga aizoides L."	0	0	"Saxifraga aizoides"				
"Saxifraga granulata L."	"2cd4p9h.p56"	"2cd4p9h.p56"	"Saxifraga granulata L."	0	0	"Saxifraga granulata"				
"Schoenoplectus triqueter (L.) Palla"	"2cd4p9h.p5c"	"2cd4p9h.p5c"	"Schoenoplectus triqueter (L.) Palla"	3	3	"Schoenoplectus triqueter"				
"Schoenus ferrugineus L."	"2cd4p9h.p5f"	"2cd4p9h.p5f"	"Schoenus ferrugineus L."	0	0	"Schoenus ferrugineus"				
"Sedum album L."	"2cd4p9h.p5x"	"2cd4p9h.p5x"	"Sedum album L."	0	0	"Sedum album"				
"Sempervivum tectorum L."	"2cd4p9h.p5z"	"2cd4p9h.p5z"	"Sempervivum tectorum L."	0	0	"Sempervivum tectorum"				
"Senecio squalidus L."	"2cd4p9h.p65"	"2cd4p9h.p65"	"Senecio squalidus L."	0	0	"Senecio squalidus"				
"Sibbaldia procumbens L."	"2cd4p9h.p6b"	"2cd4p9h.p6b"	"Sibbaldia procumbens L."	0	0	"Sibbaldia procumbens"				
"Silene acaulis (L.) Jacq."	"2cd4p9h.p6e"	"2cd4p9h.p6e"	"Silene acaulis (L.) Jacq."	0	0	"Silene acaulis"				
"Silybum marianum (L.) Gaertn."	"2cd4p9h.p6n"	"2cd4p9h.p6n"	"Silybum marianum (L.) Gaertn."	1	1	"Silybum marianum"				
"Sorbus anglica Hedl."	"2cd4p9h.p6q"	"2cd4p9h.p6q"	"Sorbus anglica Hedl."	0	0	"Sorbus anglica"				
"Sorbus domestica L."	"2cd4p9h.p6t"	"2cd4p9h.p6t"	"Sorbus domestica L."	0	0	"Sorbus domestica"				
"Sorbus lancastriensis E.F.Warb."	"2cd4p9h.p71"	"2cd4p9h.p71"	"Sorbus lancastriensis E.F.Warb."	0	0	"Sorbus lancastriensis"				
"Sorbus minima (Ley) Hedl."	"2cd4p9h.p74"	"2cd4p9h.p74"	"Sorbus minima (Ley) Hedl."	0	0	"Sorbus minima"				
"Sorbus rupicola (Syme) Hedl."	"2cd4p9h.p77"	"2cd4p9h.p77"	"Sorbus rupicola (Syme) Hedl."	0	0	"Sorbus rupicola"				
"Spergularia media (L.) C.Presl"	"2cd4p9h.p7d"	"2cd4p9h.p7d"	"Spergularia media (L.) C.Presl"	5	5	"Spergularia media"				
"Spergularia rupicola Lebel ex Le Jol."	"2cd4p9h.p7g"	"2cd4p9h.p7g"	"Spergularia rupicola Lebel ex Le Jol."	3	3	"Spergularia rupicola"				
"Stellaria media agg."	"2cd4p9h.p7w"	"2cd4p9h.p7w"	"Stellaria media agg."	0	0	"Stellaria media"	"agg."			
"Stellaria neglecta Weihe"	"2cd4p9h.p7m"	"2cd4p9h.p7m"	"Stellaria neglecta Weihe"	0	0	"Stellaria neglecta"				
"Syringa vulgaris L."	"2cd4p9h.p7p"	"2cd4p9h.p7p"	"Syringa vulgaris L."	0	0	"Syringa vulgaris"				
"Teucrium scordium L."	"2cd4p9h.p7s"	"2cd4p9h.p7s"	"Teucrium scordium L."	1	1	"Teucrium scordium"				
"Thalictrum minus L."	"2cd4p9h.p80"	"2cd4p9h.p80"	"Thalictrum minus L."	0	0	"Thalictrum minus"				
"Tilia cordata x platyphyllos = T. x europaea L."	"2cd4p9h.p8f"	"2cd4p9h.p8f"	"Tilia cordata x platyphyllos = T. x europaea L."	0	0	"Tilia cordata x platyphyllos = T. x europaea"				
"Torilis japonica (Houtt.) DC."	"2cd4p9h.p8v"	"2cd4p9h.p8v"	"Torilis japonica (Houtt.) DC."	0	0	"Torilis japonica"				
"Torilis nodosa (L.) Gaertn."	"2cd4p9h.p8x"	"2cd4p9h.p8x"	"Torilis nodosa (L.) Gaertn."	1	1	"Torilis nodosa"				
"Trifolium medium L."	"2cd4p9h.p92"	"2cd4p9h.p92"	"Trifolium medium L."	0	0	"Trifolium medium"				
"Trifolium ornithopodioides L."	"2cd4p9h.p98"	"2cd4p9h.p98"	"Trifolium ornithopodioides L."	0	0	"Trifolium ornithopodioides"				
"Ulex europaeus L."	"2cd4p9h.p9b"	"2cd4p9h.p9b"	"Ulex europaeus L."	0	0	"Ulex europaeus"				
"Ulex gallii Planch."	"2cd4p9h.p9e"	"2cd4p9h.p9e"	"Ulex gallii Planch."	0	0	"Ulex gallii"				
"Urtica urens L."	"2cd4p9h.p9k"	"2cd4p9h.p9k"	"Urtica urens L."	0	0	"Urtica urens"				
"Veronica beccabunga L."	"2cd4p9h.p9t"	"2cd4p9h.p9t"	"Veronica beccabunga L."	0	0	"Veronica beccabunga"				
"Veronica chamaedrys L."	"2cd4p9h.pa1"	"2cd4p9h.pa1"	"Veronica chamaedrys L."	0	0	"Veronica chamaedrys"				
"Vicia lathyroides L."	"2cd4p9h.pa7"	"2cd4p9h.pa7"	"Vicia lathyroides L."	0	0	"Vicia lathyroides"				
"Viola odorata L."	"2cd4p9h.pag"	"2cd4p9h.pag"	"Viola odorata L."	0	0	"Viola odorata"				
"Viola rupestris F.W.Schmidt"	"2cd4p9h.pam"	"2cd4p9h.pam"	"Viola rupestris F.W.Schmidt"	0	0	"Viola rupestris"				
"Zostera marina L."	"2cd4p9h.pb0"	"2cd4p9h.pb0"	"Zostera marina L."	8	8	"Zostera marina"				
"Ligustrum ovalifolium Hassk."	"2cd4p9h.pb3"	"2cd4p9h.pb3"	"Ligustrum ovalifolium Hassk."	0	0	"Ligustrum ovalifolium"				
"Artemisia norvegica Fr."	"2cd4p9h.pb9"	"2cd4p9h.pb9"	"Artemisia norvegica Fr."	0	0	"Artemisia norvegica"				
"Atriplex praecox Hülph."	"2cd4p9h.pbc"	"2cd4p9h.pbc"	"Atriplex praecox Hülph."	3	3	"Atriplex praecox"				
"Rubus arcticus L."	"2cd4p9h.pbf"	"2cd4p9h.pbf"	"Rubus arcticus L."	0	0	"Rubus arcticus"				
"Oenothera cambrica Rostański"	"2cd4p9h.pcb"	"2cd4p9h.pcb"	"Oenothera cambrica Rostański"	0	0	"Oenothera cambrica"				
"Tsuga heterophylla (Raf.) Sarg."	"2cd4p9h.pcn"	"2cd4p9h.pcn"	"Tsuga heterophylla (Raf.) Sarg."	0	0	"Tsuga heterophylla"				
"Oxalis incarnata L."	"2cd4p9h.pdp"	"2cd4p9h.pdp"	"Oxalis incarnata L."	0	0	"Oxalis incarnata"				
"Lysichiton americanus Hultén & H.St.John"	"2cd4p9h.pex"	"2cd4p9h.pex"	"Lysichiton americanus Hultén & H.St.John"	0	0	"Lysichiton americanus"				
"Campanula poscharskyana Degen"	"2cd4p9h.pey"	"2cd4p9h.pey"	"Campanula poscharskyana Degen"	0	0	"Campanula poscharskyana"				
"Cochlearia atlantica Pobed."	"2cd4p9h.py5"	"2cd4p9h.4fn"	"Cochlearia atlantica Pobed."	4	4	"Cochlearia atlantica"				
"Secale cereale L."	"2cd4p9h.q1f"	"2cd4p9h.q1f"	"Secale cereale L."	0	0	"Secale cereale"				
"Salsola kali L."	"2cd4p9h.q7f"	"2cd4p9h.q7f"	"Salsola kali L."	3	3	"Salsola kali"				
"Narcissus pseudonarcissus L."	"2cd4p9h.q7r"	"2cd4p9h.q7r"	"Narcissus pseudonarcissus L."	0	0	"Narcissus pseudonarcissus"				
